Time; Refractive Index; Temperature; Comment
   546.146;2.1567e-003;1.8841e+001;
   548.088;2.1709e-003;1.8838e+001;
   550.090;2.1659e-003;1.8836e+001;
   552.093;2.1611e-003;1.8839e+001;
   554.095;2.1684e-003;1.8825e+001;
   556.098;2.1581e-003;1.8835e+001;
   558.101;2.1757e-003;1.8828e+001;
   560.164;2.1772e-003;1.8821e+001;
   562.106;2.1877e-003;1.8838e+001;
   564.108;2.1842e-003;1.8832e+001;
   566.111;2.1972e-003;1.8830e+001;
   568.113;2.2008e-003;1.8827e+001;
   570.116;2.2015e-003;1.8823e+001;
   572.118;2.1875e-003;1.8809e+001;
   574.121;2.1943e-003;1.8804e+001;
   576.123;2.1946e-003;1.8822e+001;
   578.126;2.2058e-003;1.8809e+001;
   580.128;2.2052e-003;1.8814e+001;
   582.131;2.2049e-003;1.8821e+001;
   584.073;2.2081e-003;1.8809e+001;
   586.136;2.2008e-003;1.8802e+001;
   588.078;2.2076e-003;1.8811e+001;
   590.080;2.2066e-003;1.8823e+001;
   592.083;2.1889e-003;1.8809e+001;
   594.085;2.2070e-003;1.8816e+001;
   596.088;2.2017e-003;1.8820e+001;
   598.091;2.2132e-003;1.8809e+001;
   600.154;2.2011e-003;1.8819e+001;
   602.096;2.2076e-003;1.8823e+001;
   604.098;2.2095e-003;1.8818e+001;
   606.101;2.2072e-003;1.8822e+001;
   608.103;2.2057e-003;1.8818e+001;
   610.106;2.2117e-003;1.8815e+001;
   612.108;2.2066e-003;1.8813e+001;
   614.111;2.2039e-003;1.8833e+001;
   616.113;2.2068e-003;1.8811e+001;
   618.116;2.2077e-003;1.8804e+001;
   620.118;2.1970e-003;1.8831e+001;
   622.121;2.2069e-003;1.8815e+001;
   624.124;2.2119e-003;1.8815e+001;
   626.126;2.2168e-003;1.8828e+001;
   628.129;2.2061e-003;1.8825e+001;
   630.131;2.2169e-003;1.8820e+001;
   632.073;2.2073e-003;1.8825e+001;
   634.075;2.1990e-003;1.8821e+001;
   636.078;2.2161e-003;1.8823e+001;
   638.081;2.2206e-003;1.8817e+001;
   640.144;2.2336e-003;1.8826e+001;
   642.086;2.2232e-003;1.8813e+001;
   644.088;2.2199e-003;1.8829e+001;
   646.091;2.2217e-003;1.8818e+001;
   648.093;2.3447e-003;1.8817e+001;
   650.096;2.2133e-003;1.8818e+001;
   652.098;2.2289e-003;1.8829e+001;
   654.101;2.2165e-003;1.8831e+001;
   656.103;2.2180e-003;1.8823e+001;
   658.106;2.2143e-003;1.8817e+001;
   660.108;2.2231e-003;1.8834e+001;
   662.111;2.2383e-003;1.8823e+001;
   664.114;2.2270e-003;1.8829e+001;
   666.177;2.2360e-003;1.8840e+001;
   668.119;2.2416e-003;1.8837e+001;
   670.121;2.2274e-003;1.8830e+001;
   672.124;2.2194e-003;1.8828e+001;
   674.126;2.2370e-003;1.8838e+001;
   676.189;2.2231e-003;1.8831e+001;
   678.071;2.2388e-003;1.8840e+001;
   680.073;2.2267e-003;1.8840e+001;
   682.076;2.2231e-003;1.8844e+001;
   684.078;2.2246e-003;1.8835e+001;
   686.081;2.2097e-003;1.8831e+001;
   688.083;2.2316e-003;1.8838e+001;
   690.086;2.2260e-003;1.8836e+001;
   692.088;2.3447e-003;1.8842e+001;
   694.091;2.2310e-003;1.8836e+001;
   696.093;2.2183e-003;1.8830e+001;
   698.096;2.3701e-003;1.8834e+001;
   700.098;2.2367e-003;1.8828e+001;
   702.101;2.2195e-003;1.8814e+001;
   704.104;2.2361e-003;1.8825e+001;
   706.106;2.2383e-003;1.8828e+001;
   708.169;2.2284e-003;1.8831e+001;
   710.111;2.2235e-003;1.8828e+001;
   712.114;2.2329e-003;1.8815e+001;
   714.116;2.2284e-003;1.8821e+001;
   716.119;2.3666e-003;1.8813e+001;
   718.121;2.2437e-003;1.8822e+001;
   720.124;2.2251e-003;1.8821e+001;
   722.126;2.2322e-003;1.8825e+001;
   724.129;2.2247e-003;1.8832e+001;
   726.131;2.2272e-003;1.8813e+001;
   728.073;2.2442e-003;1.8805e+001;
   730.076;2.2324e-003;1.8819e+001;
   732.078;2.3736e-003;1.8812e+001;
   734.081;2.2378e-003;1.8802e+001;
   736.083;2.2310e-003;1.8809e+001;
   738.086;2.2465e-003;1.8810e+001;
   740.089;2.2317e-003;1.8785e+001;
   742.091;2.2393e-003;1.8785e+001;
   744.094;2.2455e-003;1.8790e+001;
   746.096;2.2407e-003;1.8794e+001;
   748.099;2.2412e-003;1.8790e+001;
   750.101;2.2461e-003;1.8788e+001;
   752.104;2.2461e-003;1.8779e+001;
   754.106;2.2346e-003;1.8775e+001;
   756.109;2.2365e-003;1.8776e+001;
   758.111;2.2425e-003;1.8758e+001;
   760.114;2.2446e-003;1.8779e+001;
   762.116;2.2399e-003;1.8769e+001;
   764.119;2.2300e-003;1.8767e+001;
   766.121;2.2369e-003;1.8773e+001;
   768.124;2.2263e-003;1.8764e+001;
   770.127;2.2398e-003;1.8778e+001;
   772.129;2.2249e-003;1.8769e+001;
   774.071;2.2449e-003;1.8754e+001;
   776.073;2.2455e-003;1.8766e+001;
   778.076;2.2467e-003;1.8759e+001;
   780.079;2.2368e-003;1.8758e+001;
   782.081;2.2145e-003;1.8777e+001;
   784.084;2.2339e-003;1.8773e+001;
   786.086;2.2276e-003;1.8767e+001;
   788.089;2.2268e-003;1.8759e+001;
   790.091;2.2354e-003;1.8756e+001;
   792.094;2.3584e-003;1.8766e+001;
   794.096;2.2356e-003;1.8764e+001;
   796.099;2.2356e-003;1.8756e+001;
   798.101;2.2224e-003;1.8763e+001;
   800.104;2.2213e-003;1.8754e+001;
   802.106;2.2258e-003;1.8753e+001;
   804.109;2.2302e-003;1.8752e+001;
   806.112;2.2337e-003;1.8752e+001;
   808.114;2.2290e-003;1.8759e+001;
   810.177;2.3585e-003;1.8754e+001;
   812.119;2.2124e-003;1.8761e+001;
   814.182;2.3533e-003;1.8772e+001;
   816.124;2.3598e-003;1.8770e+001;
   818.187;2.2326e-003;1.8769e+001;
   820.129;2.3524e-003;1.8757e+001;
   822.132;2.3537e-003;1.8759e+001;
   824.074;2.2335e-003;1.8766e+001;
   826.137;2.2329e-003;1.8766e+001;
   828.079;2.2119e-003;1.8774e+001;
   830.142;2.2151e-003;1.8767e+001;
   832.084;2.2342e-003;1.8767e+001;
   834.086;2.2118e-003;1.8785e+001;
   836.089;2.3606e-003;1.8779e+001;
   838.152;2.2285e-003;1.8776e+001;
   840.094;2.2137e-003;1.8790e+001;
   842.096;2.2307e-003;1.8794e+001;
   844.099;2.3583e-003;1.8779e+001;
   846.102;2.2328e-003;1.8781e+001;
   848.104;2.2417e-003;1.8772e+001;
   850.107;2.2119e-003;1.8785e+001;
   852.109;2.2170e-003;1.8777e+001;
   854.112;2.2272e-003;1.8784e+001;
   856.114;2.2197e-003;1.8776e+001;
   858.117;2.2195e-003;1.8766e+001;
   860.119;2.2211e-003;1.8766e+001;
   862.122;2.2256e-003;1.8793e+001;
   864.124;2.2146e-003;1.8779e+001;
   866.127;2.2293e-003;1.8785e+001;
   868.069;2.2219e-003;1.8786e+001;
   870.071;2.2228e-003;1.8791e+001;
   872.074;2.2287e-003;1.8785e+001;
   874.076;2.2235e-003;1.8786e+001;
   876.079;2.2344e-003;1.8788e+001;
   878.081;2.2141e-003;1.8789e+001;
   880.084;2.2215e-003;1.8781e+001;
   882.086;2.2376e-003;1.8789e+001;
   884.089;2.2341e-003;1.8791e+001;
   886.092;2.3365e-003;1.8778e+001;
   888.094;2.2217e-003;1.8788e+001;
   890.097;2.2270e-003;1.8769e+001;
   892.099;2.2154e-003;1.8787e+001;
   894.102;2.2129e-003;1.8777e+001;
   896.165;2.2376e-003;1.8790e+001;
   898.107;2.2477e-003;1.8772e+001;
   900.109;2.2259e-003;1.8769e+001;
   902.112;2.2287e-003;1.8769e+001;
   904.114;2.2276e-003;1.8762e+001;
   906.117;2.2299e-003;1.8768e+001;
   908.119;2.3453e-003;1.8756e+001;
   910.122;2.2366e-003;1.8746e+001;
   912.125;2.2344e-003;1.8756e+001;
   914.127;2.2233e-003;1.8761e+001;
   916.069;2.3704e-003;1.8747e+001;
   918.071;2.3739e-003;1.8736e+001;
   920.074;2.2331e-003;1.8743e+001;
   922.077;2.2237e-003;1.8728e+001;
   924.079;2.2261e-003;1.8731e+001;
   926.142;2.2247e-003;1.8740e+001;
