Time; Refractive Index; Temperature; Comment
   780.079;2.4434e-003;1.9768e+001;
   782.082;2.4431e-003;1.9763e+001;
   784.084;2.4419e-003;1.9779e+001;
   786.087;2.4399e-003;1.9762e+001;
   788.089;2.4501e-003;1.9775e+001;
   790.092;2.4527e-003;1.9773e+001;
   792.034;2.4440e-003;1.9778e+001;
   794.036;2.4451e-003;1.9776e+001;
   796.039;2.4474e-003;1.9769e+001;
   798.041;2.4503e-003;1.9776e+001;
   800.044;2.4525e-003;1.9766e+001;
   802.046;2.4377e-003;1.9774e+001;
   804.049;2.4430e-003;1.9771e+001;
   806.051;2.4372e-003;1.9779e+001;
   808.054;2.4459e-003;1.9769e+001;
   810.056;2.4397e-003;1.9773e+001;
   812.059;2.4386e-003;1.9783e+001;
   814.061;2.4523e-003;1.9768e+001;
   816.064;2.4549e-003;1.9773e+001;
   818.067;2.4509e-003;1.9770e+001;
   820.069;2.4495e-003;1.9766e+001;
   822.072;2.4553e-003;1.9770e+001;
   824.074;2.4481e-003;1.9762e+001;
   826.077;2.4469e-003;1.9768e+001;
   828.079;2.4460e-003;1.9778e+001;
   830.082;2.4561e-003;1.9774e+001;
   832.084;2.4491e-003;1.9759e+001;
   834.087;2.4488e-003;1.9767e+001;
   836.089;2.4514e-003;1.9769e+001;
   838.031;2.4541e-003;1.9776e+001;
   840.034;2.4448e-003;1.9763e+001;
   842.036;2.4477e-003;1.9767e+001;
   844.039;2.4507e-003;1.9769e+001;
   846.041;2.4561e-003;1.9761e+001;
   848.044;2.4489e-003;1.9775e+001;
   850.107;2.4495e-003;1.9769e+001;
   852.049;2.4466e-003;1.9753e+001;
   854.052;2.4476e-003;1.9770e+001;
   856.115;2.4504e-003;1.9750e+001;
   858.057;2.4522e-003;1.9754e+001;
   860.059;2.4524e-003;1.9738e+001;
   862.122;2.4505e-003;1.9737e+001;
   864.064;2.4492e-003;1.9738e+001;
   866.067;2.4516e-003;1.9741e+001;
   868.069;2.4520e-003;1.9737e+001;
   870.072;2.4652e-003;1.9740e+001;
   872.074;2.4620e-003;1.9738e+001;
   874.077;2.4530e-003;1.9747e+001;
   876.079;2.4568e-003;1.9756e+001;
   878.082;2.4592e-003;1.9734e+001;
   880.084;2.4595e-003;1.9739e+001;
   882.148;2.4608e-003;1.9737e+001;
   884.090;2.4551e-003;1.9746e+001;
   886.031;2.4492e-003;1.9744e+001;
   888.034;2.4535e-003;1.9759e+001;
   890.036;2.4535e-003;1.9758e+001;
   892.039;2.4464e-003;1.9758e+001;
   894.102;2.4528e-003;1.9757e+001;
   896.044;2.4636e-003;1.9751e+001;
   898.047;2.4643e-003;1.9762e+001;
   900.110;2.4570e-003;1.9766e+001;
   902.052;2.4666e-003;1.9761e+001;
   904.054;2.4618e-003;1.9753e+001;
   906.057;2.4545e-003;1.9765e+001;
   908.059;2.4547e-003;1.9766e+001;
   910.062;2.4591e-003;1.9767e+001;
   912.064;2.4566e-003;1.9756e+001;
   914.067;2.4590e-003;1.9764e+001;
   916.069;2.4481e-003;1.9758e+001;
   918.072;2.4619e-003;1.9775e+001;
   920.075;2.4625e-003;1.9747e+001;
   922.077;2.4584e-003;1.9760e+001;
   924.080;2.4585e-003;1.9769e+001;
   926.143;2.4611e-003;1.9767e+001;
   928.085;2.4651e-003;1.9762e+001;
   930.087;2.4483e-003;1.9766e+001;
   932.090;2.4485e-003;1.9749e+001;
   934.032;2.4516e-003;1.9756e+001;
   936.034;2.4595e-003;1.9765e+001;
   938.097;2.4506e-003;1.9755e+001;
   940.039;2.4508e-003;1.9757e+001;
   942.042;2.4501e-003;1.9772e+001;
   944.044;2.4551e-003;1.9764e+001;
   946.047;2.4559e-003;1.9764e+001;
   948.049;2.4553e-003;1.9755e+001;
   950.052;2.4612e-003;1.9779e+001;
   952.054;2.4684e-003;1.9764e+001;
   954.057;2.4624e-003;1.9769e+001;
   956.059;2.4682e-003;1.9772e+001;
