Time; Refractive Index; Temperature; Comment
   580.067;2.4482e-003;1.9081e+001;
   582.009;2.4693e-003;1.9081e+001;
   584.012;2.4409e-003;1.9087e+001;
   586.014;2.4698e-003;1.9081e+001;
   588.017;2.4523e-003;1.9097e+001;
   590.080;2.4317e-003;1.9077e+001;
   592.022;2.4303e-003;1.9081e+001;
   594.024;2.4342e-003;1.9095e+001;
   596.027;2.4483e-003;1.9093e+001;
   598.029;2.4437e-003;1.9097e+001;
   599.971;2.4406e-003;1.9099e+001;
   601.974;2.4673e-003;1.9101e+001;
   604.037;2.4532e-003;1.9103e+001;
   605.979;2.4449e-003;1.9099e+001;
   607.981;2.4630e-003;1.9098e+001;
   609.984;2.4755e-003;1.9085e+001;
   611.987;2.4590e-003;1.9103e+001;
   613.989;2.4493e-003;1.9103e+001;
   615.992;2.4459e-003;1.9092e+001;
   618.055;2.4735e-003;1.9095e+001;
   619.997;2.4651e-003;1.9108e+001;
   621.999;2.4797e-003;1.9101e+001;
   624.002;2.4873e-003;1.9087e+001;
   626.004;2.4560e-003;1.9105e+001;
   628.007;2.4721e-003;1.9095e+001;
   630.009;2.4711e-003;1.9113e+001;
   632.073;2.4873e-003;1.9108e+001;
   634.014;2.4554e-003;1.9099e+001;
   636.017;2.4476e-003;1.9100e+001;
   638.020;2.4550e-003;1.9094e+001;
   640.022;2.4501e-003;1.9098e+001;
   642.085;2.4572e-003;1.9112e+001;
   644.027;2.4871e-003;1.9115e+001;
   646.030;2.4902e-003;1.9105e+001;
   648.032;2.4846e-003;1.9100e+001;
   649.974;2.4624e-003;1.9116e+001;
   651.977;2.4614e-003;1.9106e+001;
   653.979;2.4607e-003;1.9117e+001;
   655.982;2.4697e-003;1.9123e+001;
   658.045;2.4544e-003;1.9127e+001;
   659.987;2.4706e-003;1.9126e+001;
   661.989;2.4542e-003;1.9125e+001;
   663.992;2.4904e-003;1.9124e+001;
   665.994;2.4788e-003;1.9136e+001;
   667.997;2.4820e-003;1.9132e+001;
   669.999;2.4866e-003;1.9151e+001;
   672.002;2.4484e-003;1.9144e+001;
   674.065;2.4607e-003;1.9147e+001;
   676.007;2.4513e-003;1.9162e+001;
   678.010;2.4744e-003;1.9159e+001;
   680.012;2.4639e-003;1.9153e+001;
   682.015;2.4570e-003;1.9164e+001;
   684.017;2.4677e-003;1.9171e+001;
   686.020;2.4978e-003;1.9173e+001;
   688.022;2.4713e-003;1.9180e+001;
   690.025;2.5033e-003;1.9182e+001;
   692.027;2.4750e-003;1.9180e+001;
   694.030;2.4930e-003;1.9189e+001;
   695.972;2.4823e-003;1.9195e+001;
   697.974;2.4824e-003;1.9177e+001;
   699.977;2.4877e-003;1.9195e+001;
   701.979;2.5062e-003;1.9212e+001;
   703.982;2.5100e-003;1.9210e+001;
   705.984;2.5038e-003;1.9202e+001;
   708.048;2.5060e-003;1.9212e+001;
   709.989;2.4742e-003;1.9214e+001;
