Time; Refractive Index; Temperature; Comment
   811.998;2.5262e-003;1.9574e+001;
   814.000;2.5231e-003;1.9577e+001;
   816.003;2.5179e-003;1.9562e+001;
   818.005;2.5244e-003;1.9559e+001;
   820.068;2.5233e-003;1.9562e+001;
   822.010;2.5318e-003;1.9560e+001;
   824.013;2.5265e-003;1.9567e+001;
   826.015;2.5375e-003;1.9559e+001;
   828.018;2.5340e-003;1.9546e+001;
   830.020;2.5388e-003;1.9546e+001;
   832.084;2.5276e-003;1.9582e+001;
   834.025;2.5244e-003;1.9540e+001;
   836.028;2.5281e-003;1.9549e+001;
   838.031;2.5292e-003;1.9537e+001;
   840.033;2.5414e-003;1.9543e+001;
   842.036;2.5297e-003;1.9539e+001;
   844.038;2.5315e-003;1.9533e+001;
   846.041;2.5383e-003;1.9535e+001;
   848.043;2.5364e-003;1.9526e+001;
   850.046;2.5355e-003;1.9526e+001;
   852.048;2.5291e-003;1.9526e+001;
   854.051;2.5323e-003;1.9531e+001;
   856.053;2.5430e-003;1.9523e+001;
   858.056;2.5414e-003;1.9532e+001;
   859.998;2.5341e-003;1.9521e+001;
   862.000;2.5303e-003;1.9526e+001;
   864.003;2.5289e-003;1.9523e+001;
   866.005;2.5404e-003;1.9529e+001;
   868.008;2.5384e-003;1.9529e+001;
   870.010;2.5267e-003;1.9529e+001;
   872.013;2.5322e-003;1.9523e+001;
   874.015;2.5442e-003;1.9541e+001;
   876.018;2.5381e-003;1.9529e+001;
   878.021;2.5303e-003;1.9523e+001;
   880.023;2.5323e-003;1.9526e+001;
   882.026;2.5334e-003;1.9544e+001;
   884.089;2.5208e-003;1.9521e+001;
   886.031;2.5360e-003;1.9534e+001;
   888.033;2.5290e-003;1.9536e+001;
   890.036;2.5445e-003;1.9537e+001;
   892.038;2.5391e-003;1.9535e+001;
   894.041;2.5431e-003;1.9538e+001;
   896.104;2.5403e-003;1.9535e+001;
   898.046;2.5322e-003;1.9541e+001;
   900.048;2.5322e-003;1.9535e+001;
   902.051;2.5271e-003;1.9547e+001;
   904.054;2.5314e-003;1.9529e+001;
   905.995;2.5328e-003;1.9538e+001;
   907.998;2.5302e-003;1.9534e+001;
   910.061;2.5271e-003;1.9532e+001;
   912.003;2.5329e-003;1.9526e+001;
   914.006;2.5332e-003;1.9532e+001;
   916.008;2.5355e-003;1.9529e+001;
   918.011;2.5319e-003;1.9534e+001;
   920.013;2.5284e-003;1.9528e+001;
   922.076;2.5287e-003;1.9530e+001;
   924.018;2.5318e-003;1.9526e+001;
   926.021;2.5253e-003;1.9521e+001;
   928.023;2.5297e-003;1.9528e+001;
   930.026;2.5311e-003;1.9529e+001;
   932.028;2.5340e-003;1.9526e+001;
   934.092;2.5313e-003;1.9515e+001;
   936.033;2.5297e-003;1.9513e+001;
   938.036;2.5317e-003;1.9501e+001;
   940.038;2.5307e-003;1.9491e+001;
   942.041;2.5357e-003;1.9506e+001;
   944.044;2.5356e-003;1.9513e+001;
   946.107;2.5379e-003;1.9512e+001;
   948.049;2.5295e-003;1.9490e+001;
   950.051;2.5318e-003;1.9498e+001;
   952.054;2.5397e-003;1.9510e+001;
   953.996;2.5349e-003;1.9508e+001;
   955.998;2.5279e-003;1.9496e+001;
   958.061;2.5338e-003;1.9506e+001;
   960.003;2.5289e-003;1.9509e+001;
   962.006;2.5416e-003;1.9512e+001;
   964.008;2.5317e-003;1.9496e+001;
   966.011;2.5255e-003;1.9519e+001;
   968.013;2.5314e-003;1.9509e+001;
   970.077;2.5369e-003;1.9508e+001;
   972.018;2.5403e-003;1.9506e+001;
   974.021;2.5313e-003;1.9513e+001;
   976.023;2.5337e-003;1.9528e+001;
   978.026;2.5354e-003;1.9513e+001;
   980.028;2.5331e-003;1.9524e+001;
   982.092;2.5293e-003;1.9533e+001;
   984.034;2.5275e-003;1.9532e+001;
   986.036;2.5264e-003;1.9530e+001;
   988.039;2.5231e-003;1.9521e+001;
   990.041;2.5295e-003;1.9527e+001;
   992.044;2.5269e-003;1.9520e+001;
   994.046;2.5320e-003;1.9540e+001;
   996.049;2.5335e-003;1.9534e+001;
   998.112;2.5325e-003;1.9524e+001;
  1000.054;2.5341e-003;1.9535e+001;
  1001.996;2.5428e-003;1.9520e+001;
  1003.998;2.5443e-003;1.9528e+001;
  1006.001;2.5376e-003;1.9517e+001;
  1008.003;2.5344e-003;1.9519e+001;
  1010.006;2.5292e-003;1.9518e+001;
  1012.008;2.5367e-003;1.9526e+001;
  1014.072;2.5263e-003;1.9524e+001;
  1016.013;2.5286e-003;1.9530e+001;
  1018.016;2.5319e-003;1.9542e+001;
  1020.019;2.5356e-003;1.9524e+001;
  1022.021;2.5309e-003;1.9525e+001;
  1024.084;2.5393e-003;1.9516e+001;
  1026.026;2.5332e-003;1.9513e+001;
  1028.029;2.5401e-003;1.9518e+001;
  1030.031;2.5331e-003;1.9520e+001;
  1032.034;2.5380e-003;1.9522e+001;
  1034.036;2.5342e-003;1.9531e+001;
  1036.039;2.5314e-003;1.9512e+001;
  1038.041;2.5468e-003;1.9519e+001;
  1040.044;2.5440e-003;1.9513e+001;
  1042.046;2.5523e-003;1.9516e+001;
  1044.049;2.5392e-003;1.9508e+001;
  1046.112;2.5393e-003;1.9516e+001;
  1048.054;2.5286e-003;1.9514e+001;
  1049.996;2.5324e-003;1.9518e+001;
  1051.998;2.5278e-003;1.9510e+001;
  1054.001;2.5418e-003;1.9509e+001;
  1056.003;2.5459e-003;1.9515e+001;
  1058.067;2.5362e-003;1.9509e+001;
  1060.009;2.5399e-003;1.9507e+001;
  1062.011;2.5384e-003;1.9495e+001;
  1064.014;2.5375e-003;1.9507e+001;
  1066.016;2.5353e-003;1.9508e+001;
  1068.019;2.5445e-003;1.9494e+001;
  1070.021;2.5455e-003;1.9511e+001;
  1072.024;2.5411e-003;1.9503e+001;
  1074.026;2.5426e-003;1.9486e+001;
  1076.029;2.5367e-003;1.9501e+001;
  1078.031;2.5403e-003;1.9496e+001;
  1080.034;2.5264e-003;1.9510e+001;
  1082.036;2.5277e-003;1.9495e+001;
  1084.039;2.5194e-003;1.9484e+001;
  1086.042;2.5427e-003;1.9490e+001;
  1088.044;2.5422e-003;1.9508e+001;
  1090.047;2.5398e-003;1.9492e+001;
  1092.049;2.5325e-003;1.9491e+001;
  1094.052;2.5411e-003;1.9475e+001;
  1096.115;2.5341e-003;1.9495e+001;
  1097.996;2.5279e-003;1.9491e+001;
  1099.999;2.5281e-003;1.9493e+001;
  1102.001;2.5322e-003;1.9496e+001;
  1104.004;2.5238e-003;1.9480e+001;
  1106.006;2.5336e-003;1.9492e+001;
  1108.069;2.5403e-003;1.9490e+001;
  1110.011;2.5363e-003;1.9490e+001;
  1112.014;2.5277e-003;1.9490e+001;
  1114.016;2.5321e-003;1.9472e+001;
  1116.019;2.5304e-003;1.9494e+001;
  1118.021;2.5268e-003;1.9485e+001;
  1120.085;2.5282e-003;1.9487e+001;
  1122.026;2.5349e-003;1.9494e+001;
  1124.029;2.5381e-003;1.9476e+001;
  1126.032;2.5371e-003;1.9483e+001;
  1128.034;2.5328e-003;1.9482e+001;
  1130.037;2.5329e-003;1.9478e+001;
  1132.039;2.5376e-003;1.9490e+001;
  1134.042;2.5402e-003;1.9464e+001;
  1136.044;2.5453e-003;1.9485e+001;
  1138.047;2.5353e-003;1.9476e+001;
